offer_count,free_count,dollar_count,win_count,order_count,business_count,lottery_count, mail_count,no_of_url,time_of_email,Spam
0,0,0,0,0,0,0,0,1,18.53,0
0,0,0,0,0,0,0,0,1,11.41,0
0,0,0,0,0,0,0,0,1,23.19,0
0,0,0,0,0,0,0,0,3,01.15,0
0,0,0,0,0,0,0,1.36,3,15.18,0
0,0,0,0,0,0,0,0,2,19.03,0
0,0.68,0,0,0,0,0,1.36,3,10.40,0
0,0,0,0,0,0,0,0,1,19.06,0
0,0,0,0,0,0,0,0,2,02.42,0
0,0,0,0,0,0,0,0.68,3,15.55,0
0,0,0,0,0,0,0,0,1,22.22,0
0,0,0,0,0,0,0,0.45,1,15.53,0
0,0,0,0,0,0,0,0,2,14.22,0
0,0,0,0,0,0,0,0,4,12.32,0
0,0,0,0,0,0,0,0,4,02.02,0
0,0,0,0,0,0,0,1.36,4,15.55,0
0,0,0,0,0,0,0,0,1,20.48,0
0,0,0,0,0,0,0,0,1,18.45,0
0,0,0,0,0,0,0,0,4,23.38,0
0,0,0,0,0,0,0,1.36,1,10.47,0
0,0,0,0,0,0,0,0,1,23.17,0
0,0,0,0,0,0,0,1.36,1,12.18,0
0,0,0,0,0,0,0,0,1,11.11,0
0,0,0,1.36,0,0,0,0,1,23.47,0
0,0,0,0,0,0,0,1.36,1,13.54,0
0,0,0,0,0,0,0,0,3,15.48,0
0,0,0,0,0,0,0,0.45,1,15.56,0
0,1.36,0,0,0,0,0,0,1,23.24,0
0,0,0,0,0,0,0,0,2,01.57,0
0,0,0,0,0,0,0,0,2,11.39,0
0,0,0,0,0,0,0,0,1,15.06,0
0,0,0,0,0,0,0,0,1,17.10,0
0,0,0,0,0,0,0,0,1,05.44,0
0,0,0,0,0,0,0,0,2,18.25,0
0,0,0,0,0,0,0,0,2,14.27,0
0,0,0,0,0,0,0,1.36,2,19.15,0
0,0,0,0,0,0,0,0,1,11.58,0
0,0,0,0,0,0,0,1.36,2,20.30,0
0,0,0,0,0,0,0,0,1,03.41,0
0,0,0,0,0,0,0,1.36,1,12.28,0
0,1.36,0,0,1.36,0,0,0,4,19.09,0
0,0,0,0,0,0,0,0,1,20.33,0
0,0,0,0,0,0,0,0,2,19.29,0
0,0,0,0,0,0,0,0,5,03.25,0
0,0,0,0,0,0,0,0.68,3,06.38,0
0,0,0,0,0,0,0,0,1,05.02,0
0,0,0,0,0,0,0,0,1,09.12,0
0,0,0,0,0,0,0,0,4,08.53,0
0,0,0,0,0,0,0,1.36,1,10.08,0
0,0,0,0,0,0,0,0.68,1,10.12,0
0,1.36,0,0,0,0,0,0.68,5,11.33,0
0,0,0,0,0,0,0,0,3,10.50,0
0,0,0,1.36,0,0,0,0,1,19.18,0
0,0,0,0.68,0,0,0,0,1,21.53,0
0,0,0,0,0,0,0,1.36,1,02.13,0
0,0,0,0,0,0,0,0,1,22.26,0
0,0,0,0,0,0,0,0,1,00.11,0
0,0,0,0,0,0,0,0,1,05.22,0
0,0,0,0,0,0,0,0,1,10.00,0
0,0,0,0,0,0,0,0.34,1,11.28,0
0,0,0,0,0,0,0,0.68,1,10.52,0
0,0,0,0,0,0,0,0.68,1,11.01,0
0,0,0,0,0,0,0,0.68,3,11.00,0
0,0,0,0,0,0,0,0.27,3,11.00,0
0,0,0,0,0,0,0,0.34,2,11.09,0
0,0,0,0,0,0,0,0,2,11.40,0
0,0,0,0,0,0,0,0,1,13.22,0
0,0,0,0,0,0,0,0,1,13.17,0
0,0,0,0,0,0,0,0,2,13.25,0
0,0,0,0,0,0,0,0,1,14.33,0
0,0,0,0,0,0,0,0,2,15.53,0
0,0,0,0,0,0,0,0,1,16.07,0
0,0,0,0,0,0,0,0,1,19.35,0
0,0,0,0,0,0,0,0,1,22.51,0
0,0,0,0,0,0,0,0.45,1,09.55,0
0,0,0,0,0,0,0,0,1,10.58,0
0,0,0,0,0,0,0,0.68,1,04.43,0
0,0,0,0,0,0,0,0.45,2,11.28,0
0,0,0,0,0,0,0,0,1,12.44,0
0,0,0,0,0,0,0,1.36,4,12.51,0
0,0,0,0,0,0,0,0,3,11.43,0
0,0,0,0,0,0,0,0,1,11.54,0
0,0,0,0,0,0,0,0,4,11.53,0
0,0,0,0,0,0,0,1.36,4,12.22,0
0,0,0,0,0,0,0,0,3,12.25,0
0,0,0,0,0,0,0,0.68,2,12.33,0
0,0,0,0,0,0,0,0,1,15.13,0
0,0,0,0,0,0,0,0,3,16.22,0
0,0,0,0,0,0,0,0,1,16.24,0
0,0,0,0,0,0,0,0,1,16.22,0
0,0,0,0,0,0,0,0,3,16.27,0
0,0,0,1.36,0,0,0,0,1,16.37,0
0,0,0,0,0,0,0,0,3,16.53,0
0,0,0,0,0,0,0,0.68,1,17.08,0
0,0,0,0,0,0,0,0,2,17.26,0
0,0,0,0,0,0,0,1.36,1,10.48,0
0,0,0,0,0,0,0,0,1,17.34,0
0,0,0,0,0,0,0,0,1,17.34,0
0,0,0,0,0,0,0,0,4,16.59,0
0,0,0,0,0,0,0,0,1,17.24,0
0,0,0,0,0,0,0,0,1,19.25,0
0,0,0,0,0,0,0,0,1,17.57,0
0,0,0,0,0,0,0,0.68,4,11.28,0
0,0,0,0,0,0,0,0,1,10.48,0
0,0,0,0,0,0,0,0,6,18.57,0
0,0,0,0,0,0,0,0,7,20.58,0
0,0,0,0,0,0,0,0,1,21.23,0
0,0,0,0,0,0,0,1.36,1,18.33,0
0,0,0,0,1.36,0,0,0,1,02.41,0
0,0,0,0,0,0,0,0,1,15.58,0
0,0,0,0,0,0,0,0,3,16.03,0
0,0,0,0,0,0,0,0,3,17.15,0
0,0,0,0,0,0,0,0,1,17.36,0
0,0,0,0,0,0,0,0,2,08.15,0
0,0,0,0,0,0,0,0,1,17.35,0
0,0,0,0,0,0,0,0,1,17.41,0
0,0,0,0,0,0,0,0,5,17.43,0
0,0,0,0,0,0,0,0,3,17.44,0
0,0.68,0,0,0,0,0,0,1,15.51,0
0,0,0,0,0,0,0,0,3,14.16,0
0,0,0,0,0,0,0,0,1,03.59,0
0,0,0,0,0,0,0,0,1,06.27,0
0,0,0,0,1.36,0,0,0.68,3,08.36,0
0,0,0,0,0,0,0,0.68,3,03.19,0
0,0.68,0,0,0,0,0,0,2,04.23,0
0,0,0,0,0,0,0,0.68,4,09.28,0
0,0,0,0,0,0,0,0,3,09.40,0
0,0,0,0,0,0,0,0,3,09.41,0
0,0,0,0,0,0,0,0.68,3,09.41,0
0,0,0,0,0,0,0,0,3,09.55,0
0,0,0,0,0,0,0,0.68,3,12.26,0
0,0,0,0,0,0,0,0.68,1,04.02,0
0,0,0,0,0,0,0,0,2,10.04,0
0,1.36,0,0,0,0,0,0.68,2,10.07,0
0,0,0,0,0,0,0,0.45,1,04.32,0
0,0,0,0,0,0,0,0,2,10.39,0
0,0,0,0,0,0,0,0.68,1,12.03,0
0,0,0,0,0,0,0,0.45,1,11.52,0
0,0,0,0,0,0,0,1.36,1,12.05,0
0,0,0,0,0,0,0,1.36,1,03.30,0
0,0,0,0,0,0,0,1.36,1,03.33,0
1.36,0,0,0,0,0,0,0,1,12.25,0
0,0,0,0,0,0,0,0.45,1,12.51,0
0,0,0,0,0,0,0,0,2,13.41,0
0,0,0,0,0,0,0,0,1,12.23,0
0,0,0,0,0,0,0,0,1,14.25,0
0,0,0,0,0,0,0,0,1,13.49,0
0,0,0,0,0,0,0,0,2,16.19,0
0,0,0,0,0,0,0,0,1,20.40,0
0,0,0,0,0,0,0,0,1,12.18,0
0,0,0,0,0,0,0,1.36,2,21.37,0
0,0,0,0,0,0,0,0,1,06.28,0
0,0,0,0,0,0,0,0,2,09.21,0
0,0,0,0,0,0,0,0,4,15.10,0
0,0,0,0,0,0,0,0,1,15.02,0
0,0,0,0,0,0,0,0,1,15.15,0
0,0,0,0,0,0,0,0,1,17.30,0
0,0,0,0,0,0,0,0,1,20.45,0
0,0,0,0,0,0,0,1.36,1,04.36,0
0,0,0,0,0,0,0,0,1,13.40,0
0,0,0,0,0,0,0,0,1,12.12,0
0,0,0,0,0,0,0,0,3,13.14,0
0,0,0,0,0,0,0,0,6,18.55,0
0,0,0,0,0,0,0,1.36,5,19.24,0
0,0,0,0,0,0,0,0,3,19.34,0
0,0,0,0,0,0,0,0,1,14.22,0
0,0,0,0,0,0,0,0,5,23.33,0
0,0,0,0,0,0,0,0,3,23.43,0
0,0,0,0,0,0,0,0,1,16.04,0
0,0,0,1.36,0,0,0,0.68,1,10.15,0
0,0,0,0,0,0,0,0,2,09.46,0
0,0,0,0,0,0,0,0,3,13.06,0
0,0,0,0,0,0,0,0,2,12.56,0
0,0,0,0,0,0,0,0,1,13.22,0
0,0,0,0,0,0,0,0,3,13.30,0
0,0,0,0,0,0,0,0,4,13.25,0
0,0,0,0,0,0,0,0.68,1,14.03,0
0,0,0,0,0,0,0,0,1,13.36,0
0,0,0,0,0,0,0,0,2,13.52,0
0,0,0,0,0,0,0,0,1,14.04,0
0,0,0,0,0,0,0,0,3,14.10,0
0,0,0,0,0,0,0,0,2,14.13,0
0,0,0,0,0,0,0,0,2,23.19,0
0,0,0,0,0,0,0,1.36,3,14.39,0
0,0,0,0,0,0,0,0,2,15.00,0
0,0,0,0,0,0,0,0,3,15.58,0
0,0,0,0,0,0,0,0,2,13.05,0
0,0,0,0,0,0,0,0,2,12.14,0
0,0,0,0,0,0,0,0,2,12.18,0
0,0,0,0,0,0,0,0,2,12.00,0
0,0,0,0,0,0,0,0.68,2,11.55,0
0,1.36,0,0,0,0,0,0,1,14.23,0
0,0,0,0,0,0,0,0,2,12.54,0
0,0,0,0,0,0,0,0,2,11.42,0
0,0,0,0,0,0,0,0,1,11.11,0
0,0,0,0,0,0,0,0,4,11.31,0
0,0,0,0,0,0,0,0,3,11.27,0
0,0,0,0,0,0,0,0,3,11.37,0
0,0,0,0,0,0,0,0.68,1,13.40,0
0,0,0,0,0,0,0,0.68,3,14.07,0
0,0,0,0,0,0,0,0,1,14.26,0
0,0,0,0,0,0,0,0.68,1,14.32,0
0,0,0,0,0,0,0,1.36,1,14.31,0
0,0,0,0,0,0,0,0,1,14.50,0
0,0,0,0,0,0,0,0,1,14.55,0
0,0,0,0,0,0,0,0,2,14.21,0
0,0,0,0,0,0,0,0.68,1,14.59,0
0,0,0,0,0,0,0,1.36,1,11.43,0
0,0,0,0,0,0,0,0,1,15.04,0
0,0,0,0,0,0,0,0,3,11.47,0
0,0,0,0,0,0,0,0,2,10.34,0
0,0,0,0,0,0,0,0.68,1,10.27,0
0,0,0,0,0,0,0,0,1,10.16,0
0,0,0,0,0,0,0,0,2,10.04,0
0,0,0,0,0,0,0,0,2,10.14,0
0,0,0,0,0,0,0,1.36,3,09.43,0
0,0,0,0,0,0,0,0,3,09.42,0
0,0,0,0,0,0,0,0,1,09.52,0
0,0,0,0,0,0,0,0,2,09.26,0
0,0,0,0,0,0,0,1.36,1,09.30,0
0,0,0,0,0,0,0,0,4,09.01,0
0,0,0,0,0,0,0,0,1,23.57,0
0,0,0,0,0,0,0,0.68,4,22.24,0
0,0,0,0,0,0,0,0,1,20.36,0
0,1.36,0,0,0,0,0,0,1,20.06,0
0,0,0,0,0,0,0,0,2,19.44,0
0,0,0,0,0,0,0,0,1,19.24,0
0,0,0,0,0,0,0,0,2,11.51,0
0,0,0,0,0,0,0,0.45,2,20.07,0
0,0,0,0,0,0,0,1.36,2,20.13,0
0,0,0,0,0,0,0,0,2,05.47,0
0,0,0,0,0,0,0,0.68,2,00.00,0
0,0,0,0,0,0,0,0.68,1,19.41,0
0,0,0,0,0,0,0,1.36,2,23.17,0
0,0,0,0,0,0,0,0.68,3,23.15,0
0,0,0,0,0,0,0,1.36,2,23.17,0
0,0,0,0,0,0,0,1.36,2,01.58,0
0,0,0,0,0,0,0,0.68,5,12.11,0
0,0,0,0,0,0,0,0,2,14.01,0
0,0,0,0,0,0,0,0,3,16.29,0
0,0,0,0,0,0,0,0,2,08.02,0
0,0,0,0,0,0,0,0,1,00.55,0
0,0,0,0,0,0,0,0,1,00.58,0
0,0,0,0,0,0,0,0,1,01.04,0
0,0,0,0,0,0,0,0,3,11.17,0
0,0,0,0,0,0,0,0,3,12.50,0
0,0,0,1.36,0,0,0,0,1,16.10,0
0,0,0,0,0,0,0,1.36,1,11.20,0
0,0,0,0,0,0,0,0,2,06.05,0
0,0,0,0,0,0,0,1.36,2,15.44,0
0,0,0,0,0,0,0,0,3,09.29,0
0,0,0,0,0,0,0,0.68,2,11.43,0
1.36,0.34,0,0,0,0,0,1.36,2,19.49,0
1.36,0.68,0,0,0,0,0,0,1,18.54,0
0,0,0,0,0,0,0,0,1,11.12,0
0,1.36,0,0,0,0,0,0,2,11.26,0
0,0,0,0,0,0,0,0,1,19.52,0
0,0,0,0,0,0,0,0,1,19.56,0
0,0,0,0,0,0,0,1.36,2,19.59,0
1.36,0,0,0,0,0,0,0,1,12.05,0
0,0,0,0,0,0,0,0,1,20.00,0
0,0,0,0,0,0,0,0,1,20.05,0
0,0,0,0,0,0,0,0,1,20.21,0
0,1.36,0,0,0,0,0,0,1,13.29,0
1.36,0.34,0,0,0,0,0,0,1,13.14,0
0,0,0,0,0,0,0,1.36,2,14.04,0
0,0,0,0,0,0,0,0,1,13.46,0
0,0,0,0,0,0,0,0,3,00.48,0
1.36,0,0,0,0,0,0,1.36,2,01.40,0
1.36,1.36,0,0,0,0.68,0,0,1,01.45,0
0,0,0,0,0,0,0,0,1,01.23,0
0.68,1.36,0,0,1.36,0,0,1.36,1,17.53,0
0,1.36,0,0,0,0,0,0,1,01.51,0
0,0,0,0,0,0,0,0,1,03.22,0
0,0,0,0,0,0,0,0,3,06.54,0
0,0,0,0,0,0,0,0,3,08.46,0
0,0,0,0,0,0,0,0,3,08.38,0
0,0,0,0,0,0,0,0,3,08.48,0
0,0,0,0,0,1.36,0,1.36,2,09.02,0
0,0,0,0,0,0,0,0,2,09.31,0
0,0,0,0,0,0,0,0.68,1,09.48,0
0,0,0,0,0,0,0,0.68,1,09.53,0
0,0,0,0,0,0,0,0,2,09.55,0
0,0,0,0,0,0,0,0,3,09.57,0
0,0,0,0,0,0,0,0.68,1,10.03,0
0,0,0,0,0,0,0,0.68,1,10.19,0
0,0,0,0,0,0,0,0,2,10.04,0
0,0,0,0,0,0,0,0,3,10.06,0
0,0,0,0,0,0,0,0,3,10.01,0
0,0,0,0,0,0,0,0,1,10.07,0
0,0,0,0,0,0,0,0,4,10.07,0
0,0,0,0,0,0,0,0,2,10.08,0
0,0,0,0,0,0,0,0,2,10.07,0
0,0,0,0,0,0,0,0.68,1,10.30,0
0,0,0,0,0,0,0,0,3,10.15,0
0,0,0,0,0,0,0,0.68,1,10.33,0
0,0,0,0,0,0,0,0,2,10.15,0
0,0,0,0,0,0,0,0,1,10.32,0
0,0,0,0,0,0,0,0,1,10.27,0
0,0,0,0,0,0,0,0.68,1,11.18,0
0,0,0,0,0,0,0,0,2,10.59,0
0,0,0,0,0,0,0,0.68,1,12.06,0
0,0,0,0,0,0,0,0.68,1,07.12,0
0,0,0,0,0,0,0,0,1,13.59,0
0,0,0,0,0,0,0,0,2,13.09,0
0,0,0,0,0,0,0,0,3,13.10,0
0,0,0,0,0,0,0,0,1,12.22,0
0,0,0,0,0,0,0,0,1,13.24,0
0,0,0,0,0,0,0,0,1,13.23,0
1.36,0,0,0,0,0,0,0,2,13.50,0
0,0,0,0,0,0,0,0,1,14.02,0
0,0,0,0,0,0,0,0,3,14.07,0
0,0,0,0,0,0,0,0,3,08.42,0
0,0,0,1.36,0,0,0,0.68,1,09.22,0
0,0,0,0,0,0,0,0,3,09.30,0
0,0,0,0,0,0,0,0.68,1,10.08,0
0,0,0,0,0,0,0,0,1,02.26,0
0,0,0,0,0.68,0,0,0,1,16.52,0
0,0,0,0,0,0,0,0,1,12.56,0
0,0,0,0,0,0,0,0,1,19.42,0
0,0,0,0,1.36,0,0,0,1,00.04,0
1.36,0,0,0,0,0,0,0,1,22.52,0
0,0,0,0,0,0,0,0,2,21.33,0
0,0,0,0,1.36,0,0,0,1,17.58,0
0,0,0,0,0,0,0,0,2,12.00,0
0,0,0,0,0,0,0,0,3,11.12,0
0,0,0,0,0,0,0,0,2,11.34,0
0,0,0,0,0,0,0,0.68,2,11.48,0
0,0,0,0,0,0,0,0,4,11.49,0
0,0,0,0,0,0,0,0.68,2,13.52,0
0,0,0,0,0,0,0,0,2,13.59,0
0,0,0,0,0,0,0,0,1,14.40,0
0,0,0,0,0,0,0,0,1,14.48,0
0,0,0,0,0,0,0,0,1,14.36,0
0,0,0,0,0,0,0,0,2,14.09,0
0,0,0,0,0,0,0,0,1,14.18,0
1.36,0,0,0,0,0,0,0,1,15.09,0
1.36,0,0,0,0,0,0,0.68,1,15.28,0
1.36,0,0,0,0,0,0,0,2,15.12,0
1.36,0,0,0,0,0,0,0,2,15.18,0
0,0,0,0,0,0,0,0,1,15.15,0
1.36,0,0,0,0,0,0,0.68,2,15.21,0
0,0,0,0,0,0,0,0,1,20.28,0
0,0,0,0,0,0,0,0,6,21.14,0
0,0,0,0,0,0,0,0,1,21.49,0
0,0,0,0,0,0,0,0,2,21.19,0
0,0,0,0,1.36,0,0,1.36,4,15.33,0
0,0,0,0,0,0,0,0,1,11.06,0
0,0,0,0,0,0,0,0,1,19.05,0
0,0,0,0,0,0,0,0,1,21.14,0
0,0,0,0,0,0,0,1.36,1,22.07,0
0,0,0,0,0,0,0,0,1,12.47,0
0,0,0,0,0,0,0,0,3,09.30,0
0,0,0,0,0,0,0,0,2,10.27,0
0,0,0,0,0,0,0,0,3,10.34,0
0,0,0,0,0,0,0,0,2,10.46,0
0,0,0,0,0,0,0,0,1,10.53,0
0,0,0,0,1.36,0,0,0,2,10.42,0
0,0,0,0,0,0,0,0,2,11.04,0
0,0,0,0,0,0,0,0,2,11.50,0
0,0,0,0,0,0,0,0,1,12.03,0
0,0,0,0,0,0,0,0,1,12.30,0
0,0,0,0,0,0,0,0,1,14.01,0
0,0,0,0,0,0,0,0,1,22.32,0
0,0,0,0,0,0,0,0,1,23.30,0
0,0,0,0,0,0,0,0,2,00.45,0
0,0,0,0,0,0,0,0,1,09.39,0
0,0,0,0,0,0,0,0.68,1,09.54,0
0,0,0,0,0,0,0,0.45,2,10.14,0
0,0,0,0,0,0,0,0.68,2,10.38,0
0,0,0,0,0,0,0,0.68,1,10.29,0
0,0,0,0,0,0,0,0.68,2,10.31,0
0,1.36,0,0,0,0,0,0,1,10.37,0
0,1.36,0,0,0,0,0,0,1,10.43,0
0,1.36,0,0,0,0,0,0.68,2,11.02,0
0,0,0,0,0,0,0,0.68,1,11.16,0
0,0,0,0,0,0,0,0,1,11.50,0
0,0,0,0,0,0,0,1.36,1,12.06,0
0,0,0,0,0,0,0,1.36,3,12.10,0
0,0,0,0,0,0,0,0.68,1,12.21,0
0,0,0,0,0,0,0,0,3,12.23,0
0,0,0,0,0,0,0,0.68,1,12.43,0
0,0,0,0,0,0,0,0.34,1,12.41,0
0,0,0,0,0,0,0,0,1,15.31,0
0,0,0,0,0,0,0,0.68,2,23.51,0
0,0,0,0,0,0,0,0,1,14.52,0
0,0,0,0,0,0,0,0,2,10.27,0
0,0,0,0,0,0,0,1.36,1,12.26,0
0,0,0,0,0,0,0,1.36,1,12.30,0
0,0,0,0,0,0,0,0,1,12.42,0
0,0,0,0,0,0,0,0,1,12.38,0
0,0,0,0,0,0,0,0,1,12.54,0
0,0,0,0,0,0,0,1.36,2,14.59,0
0,0,0,0,0,0,0,1.36,2,15.28,0
0,0,0,0,0,0,0,1.36,3,15.27,0
0,0,0,0,0,0,0,0.45,4,14.04,0
0,0,0,0,0,0,0,1.36,1,10.49,0
0,0,0,0,0,0,0,1.36,2,22.53,0
0,0,0,0,0,0,0,1.36,1,05.33,0
0,0,0,0,0,0,0,1.36,1,05.33,0
0,0,0,0,0,0,0,1.36,1,14.03,0
0,0,0,0,0,0,0,0.68,3,16.59,0
0,0,0,0,0,0,0,1.36,1,17.08,0
0,0,0,0,0,0,0,1.36,1,17.00,0
0,0,0,0,0,0,0,1.36,1,20.18,0
0,0,0,0,0,0,0,0.68,2,21.32,0
0,0,0,0,0,0,0,0.45,3,21.47,0
0,0,0,0,0,0,0,0.34,4,22.01,0
0,0,0,0,0,0,0,0.27,5,22.39,0
0,0,0,0,0,0,0,0.68,1,23.06,0
0,0,0,0,0,0,0,1.36,1,17.00,0
0,0,0,0,0,0,0,0.45,3,22.17,0
0,0,0,0,0,0,0,1.36,1,07.12,0
0,0,0,0,0,0,0,1.36,1,16.22,0
0,0,0,0,0,0,0,1.36,1,10.35,0
0,0,0,0,0,0,0,1.36,1,23.49,0
0,0,0,1.36,0,0,0,1.36,1,19.44,0
0,0,0,0,0,0,0,1.36,2,11.05,0
0,0,0,0,0,0,0,0.68,3,11.17,0
0,0,0,0,0,0,0,0.68,1,06.52,0
0,0,0,0,0,0,0,1.36,1,17.09,0
0,0,0,0,0,0,0,1.36,7,17.15,0
0,0,0,0,0,0,0,1.36,1,12.01,0
0,0,0,0,0,0,0,1.36,1,12.15,0
0,0,0,0,0,0,0,1.36,2,12.28,0
0,0,0,0,1.36,0,0,1.36,1,18.23,0
0,0,0,0,0,0,0,1.36,1,18.28,0
0,0,0,0,0,0,0,1.36,2,10.02,0
0,0,0,0,0,0,0,1.36,1,18.49,0
0,0,0,0,0,0,0,1.36,3,19.44,0
0,0,0,0,0,0,0,1.36,4,01.00,0
0,0,0,0,0,0,0,1.36,1,10.01,0
0,0,0,0,0,0,0,1.36,1,10.38,0
1.36,1.36,0,0,0,0,0,1.36,0,19.32,0
1.36,0,0,0,0,0,0,0.68,2,10.39,0
0,0,0,0,0,0,0,0.68,3,19.46,0
1.36,0,0,0,0,0,0,0.45,4,12.10,0
0,0,0,0,0,0,0,0.68,2,17.28,0
0,0,0,0,0,0,0,1.36,2,17.59,0
0,0,0,0,0,0,0,1.36,2,18.06,0
0,0,0,0,0,0,0,1.36,2,18.16,0
0,0,0,0,0,0,0,1.36,3,19.11,0
0,1.36,0,0,0,0,0,1.36,2,19.30,0
0,0,0,0,0,0,0,1.36,2,21.21,0
0,0,0,0,0,0,0,1.36,2,08.02,0
0,0,0,0,0,0,0,1.36,3,10.13,0
0,0,0,0,0,0,0,1.36,3,08.27,0
0,0,0,0,1.36,0,0,1.36,4,12.26,0
0,0,0,0,1.36,0,0,1.36,3,12.42,0
0,0,0,0,1.36,0,0,1.36,2,10.02,0
0,0,0,0,1.36,0,0,1.36,3,13.24,0
0,0,0,0,1.36,0,0,0.68,6,10.31,0
0,0,0,0,1.36,0,0,0.68,8,14.53,0
0,0,0,0,1.36,0,0,1.36,2,21.13,0
0,0,0,0,1.36,0,0,0.45,8,10.08,0
0,0,0,0,0,0,0,0.45,3,16.11,0
0,0,0,0,0,0,0,1.36,2,02.14,0
0,0,0,0,0,0,0,0.45,4,18.33,0
0,0,0,0,0,0,0,1.36,2,21.45,0
0,0,0,0,0,0,0,1.36,2,08.41,0
0,0,0,0,0,0,0,1.36,3,02.32,0
0,0,0,0,0,0,0,1.36,2,10.00,0
0,0,0,0,0,0,0,0.68,4,10.05,0
0,0,0,0,0,0,0,1.36,3,12.07,0
0,0,0,0,0,0,0,1.36,3,17.31,0
0,0,0,0,0,0,0,1.36,2,21.44,0
0,0,0,0,0,0,0,1.36,4,19.31,0
0,0,0,0,0,0,0,1.36,2,23.17,0
0,0,0,0,0,0,0,1.36,2,18.31,0
0,0,0,0,0,0,0,1.36,4,10.51,0
0,1.36,0,0,0,0,0,0.34,12,15.11,0
0,1.36,0,0,0,0,0,0.45,8,10.15,0
0,0,0,0,0,0,0,1.36,2,19.19,0
0,0,0,0,0,0,0,1.36,2,22.59,0
0,0,0,0,0,0,0,1.36,2,09.12,0
0,0,0,0,0,0,0,1.36,2,16.23,0
0,0,0,0,0,0,0,1.36,2,10.07,0
0,0,0,0,0,0,0,0.45,2,10.18,0
0,0,0,0,0,0,0,1.36,3,10.32,0
0,0,0,0,0,0,0,0.45,2,09.59,0
0,0,0,0,0,0,0,0.68,2,16.11,0
0,0,0,0,0,0,0,1.36,2,14.05,0
0,0,0,0,0,0,0,1.36,2,09.59,0
0,0,0,0,0,0,0,1.36,3,16.23,0
0,0,0,0,0,0,0,0.45,2,09.49,0
0,0,0,0,0,0,0,1.36,2,21.25,0
0,0,0,0,0,0,0,0.68,4,18.54,0
0,0,0,0,0,0,0,0.45,6,19.03,0
0,0,0,0,0,0,0,1.36,2,23.54,0
0,0,0,0,0,0,0,0.45,8,00.45,0
0,0.68,0,0,0,0,0,0.27,4,00.59,0
0,0,0,0,0,0,0,0.45,7,09.04,0
0,0,0,0,0,0,0,0.34,9,09.15,0
0,0,0,0,0,0,0,0.68,4,10.54,0
0,0,0,0,0,0,0,0.23,11,10.19,0
0,0,0,0,0,0,0,0.68,4,09.55,0
0,0,0,0,0,0,0,0.27,9,09.53,0
0,0.68,0,0,0,0,0,0.27,4,09.35,0
0,0,0,1.36,0,0,0,0.68,3,09.40,0
0,0,0,0,0,0,0,0.23,3,09.20,0
0,0,0,0,0,0,0,0.68,2,08.00,0
0,0,0,0,0,0,0,0.68,2,00.43,0
0,0,0,0,0,0,0,1.36,2,15.41,0
0,0,0,0,0,0,0,0.68,3,00.27,0
0,0.68,0,0,0,0,0,0.34,2,23.18,0
0,0,0,1.36,0,0,0,0.19,3,20.00,0
0,0,0,0,0,0,0,0.23,2,21.39,0
0,0,0,0,0,0,0,1.36,3,18.21,0
0,0,0,0,0,0,0,0.34,3,17.20,0
0,0,0,0,0,0,0,1.36,3,17.25,0
0,0,0,0,0,0,0,0.34,3,17.34,0
0,0,0,0,0,0,0,1.36,2,16.27,0
0,0,0,0,0,0,0,0.45,2,10.05,0
0,0,0,0,0,0,0,0.68,6,15.56,0
0,0,0,0,0,0,0,1.36,2,18.22,0
0,0,0,0,0,0,0,0.68,2,17.32,0
0,0,0,0,0,0,0,1.36,2,15.26,0
0,0,0,0,0,0,0,1.36,2,17.17,0
0,0,0,0,0,0,0,0.68,2,17.21,0
0,0,0,0,0.68,0,0,0.27,4,14.28,0
0,0,0,0,0,0,0,1.36,4,15.43,0
0,0,0,0,0,1.36,0,1.36,2,15.09,0
1.36,0,0,0,0.68,0,0,0.45,2,13.36,0
0,0,0,0,0,0,0,0.68,3,16.12,0
0,0,0,0,0,0,0,0.68,2,15.17,0
0,0,0,0,0,0,0,0.27,2,14.20,0
0,0,0,0,0,0,0,0.68,2,14.26,0
0,0,0,0,0,0,0,0.45,3,15.40,0
0,0,0,0,0,0,0,0.68,2,17.44,0
0,0,0,0,0,0,0,0.45,6,17.50,0
0,0,0,0,0,0,0,0.68,4,18.02,0
0,0,0,0,0,0,0,0.68,4,20.06,0
0,0,0,0,0,0,0,0.45,6,20.05,0
0,0.45,0,0,0,0,0,0.68,5,18.09,0
0,0,0,0,0,0,0,1.36,2,18.23,0
0,0,0,0,1.36,0,0,0.68,3,22.38,0
0,0,0,0,1.36,0,0,1.36,2,20.15,0
0,0,0,0,0,0,0,1.36,4,20.33,0
0,0,0,0,0,0,0,1.36,2,22.49,0
0,0,0,0,0,0,0,0.17,7,10.36,0
0,0,0,0,0,0,0,1.36,2,23.33,0
0,0,0,0,0,0,0,1.36,3,11.58,0
0,0,0,0,0,0,0,1.36,3,13.00,0
0,0,0,0,0,0,0,0.68,3,13.01,0
0,0,0,0,0,0,0,0.68,4,11.07,0
0,0,0,0,0,0,0,0.45,3,13.06,0
0,0,0,0,0,0,0,0.68,4,14.46,0
0,0,0,0,0,0,0,0.68,4,14.00,0
0,0,0,0,0,0,0,1.36,2,14.03,0
0,0,0,0,0,0,0,1.36,2,14.03,0
0,0,0,0,0,0,0,1.36,3,12.12,0
